6.862745098039215286e+00
6.134615384615385025e+00
3.215686274509804043e+00
4.807692307692307487e+00
4.392156862745098422e+00
3.254901960784313708e+00
3.803921568627450789e+00
6.076923076923076650e+00
6.000000000000000000e+00
3.784313725490195957e+00
2.211538461538461675e+00
5.803921568627450789e+00
2.941176470588235503e+00
4.470588235294117752e+00
5.000000000000000000e+00
4.137254901960784714e+00
5.215686274509804043e+00
4.980769230769230838e+00
3.313725490196078649e+00
4.960784313725490335e+00
3.288461538461538325e+00
6.117647058823528994e+00
5.057692307692307487e+00
2.901960784313725394e+00
2.784313725490195957e+00
4.288461538461538325e+00
5.960784313725490335e+00
5.923076923076923350e+00
2.137254901960784270e+00
6.882352941176471006e+00
2.750000000000000000e+00
6.588235294117646745e+00
5.823529411764705621e+00
5.423076923076923350e+00
4.745098039215686292e+00
5.823529411764705621e+00
6.153846153846154188e+00
3.803921568627450789e+00
6.470588235294117752e+00
7.019607843137254832e+00
3.596153846153846256e+00
7.686274509803921795e+00
8.634615384615385025e+00
3.549019607843137081e+00
8.901960784313725839e+00
6.431372549019608087e+00
8.326923076923076650e+00
5.588235294117646745e+00
6.039215686274509665e+00
6.480769230769230838e+00
8.941176470588235503e+00
8.862745098039216174e+00
5.176470588235294379e+00
7.461538461538461675e+00
3.960784313725490335e+00
6.784313725490195957e+00
4.307692307692307487e+00
1.050980392156862742e+01
5.549019607843137081e+00
1.059615384615384670e+01
5.254901960784313708e+00
6.764705882352941124e+00
4.096153846153845812e+00
9.372549019607843590e+00
4.903846153846154188e+00
9.176470588235293491e+00
5.568627450980391913e+00
9.461538461538461675e+00
5.549019607843137081e+00
1.150000000000000000e+01
7.313725490196078205e+00
8.254901960784314596e+00
5.865384615384614975e+00
6.686274509803921795e+00
1.064705882352941124e+01
7.250000000000000000e+00
1.319607843137254832e+01
1.815686274509803866e+01
1.551923076923077005e+01
1.762745098039215819e+01
1.662745098039215819e+01
1.838461538461538325e+01
1.556862745098039191e+01
2.203921568627450966e+01
1.780769230769230660e+01
2.172549019607843235e+01
2.135294117647058698e+01
2.376470588235294201e+01
2.400000000000000000e+01
4.027450980392156765e+01
8.845098039215686470e+01
1.350392156862745026e+02
1.789038461538461604e+02
2.322941176470588118e+02
2.760392156862745310e+02
3.204615384615384528e+02
3.597450980392156907e+02
3.996862745098039227e+02
4.443529411764706083e+02
4.858076923076923208e+02
